# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   29.78978979    0.01660203
   29.83983984    0.01650165
   29.88988989    0.01639855
   29.93993994    0.01629320
   29.98998999    0.01618614
   30.04004004    0.01607792
   30.09009009    0.01596906
   30.14014014    0.01586010
   30.19019019    0.01575155
   30.24024024    0.01564387
   30.29029029    0.01553749
   30.34034034    0.01543280
   30.39039039    0.01533013
   30.44044044    0.01522976
   30.49049049    0.01513195
   30.54054054    0.01503690
   30.59059059    0.01494477
   30.64064064    0.01485571
   30.69069069    0.01476981
   30.74074074    0.01468714
   30.79079079    0.01460776
   30.84084084    0.01453168
   30.89089089    0.01445892
   30.94094094    0.01438947
   30.99099099    0.01432329
   31.04104104    0.01426037
   31.09109109    0.01420065
   31.14114114    0.01414411
   31.19119119    0.01409070
   31.24124124    0.01404041
   31.29129129    0.01399323
   31.34134134    0.01394916
   31.39139139    0.01390822
   31.44144144    0.01387048
   31.49149149    0.01383599
   31.54154154    0.01380485
   31.59159159    0.01377718
   31.64164164    0.01375310
   31.69169169    0.01373275
   31.74174174    0.01371628
   31.79179179    0.01370382
   31.84184184    0.01369551
   31.89189189    0.01369147
   31.94194194    0.01369181
   31.99199199    0.01369661
   32.04204204    0.01370590
   32.09209209    0.01371970
   32.14214214    0.01373798
   32.19219219    0.01376066
   32.24224224    0.01378765
   32.29229229    0.01381876
   32.34234234    0.01385379
   32.39239239    0.01389250
   32.44244244    0.01393458
   32.49249249    0.01397972
   32.54254254    0.01402754
   32.59259259    0.01407767
   32.64264264    0.01412971
   32.69269269    0.01418327
   32.74274274    0.01423797
   32.79279279    0.01429345
   32.84284284    0.01434939
   32.89289289    0.01440552
   32.94294294    0.01446164
   32.99299299    0.01451763
   33.04304304    0.01457345
   33.09309309    0.01462914
   33.14314314    0.01468485
   33.19319319    0.01474080
   33.24324324    0.01479728
   33.29329329    0.01485467
   33.34334334    0.01491339
   33.39339339    0.01497388
   33.44344344    0.01503663
   33.49349349    0.01510209
